Date,EDH2020,EDZ2014,EDH2015,EDM2015,EDU2015,EDZ2015,EDH2016,EDM2016,EDU2016,EDZ2016,EDH2017,EDM2017,EDU2017,EDZ2017,EDH2018,EDM2018,EDU2018,EDZ2018,EDH2019,EDM2019,EDU2019,EDZ2019,EDM2020,EDU2020,EDZ2020
2013-04-25,42.0,74130.0,74450.0,64681.0,43910.0,47887.0,41087.0,37726.0,23890.0,20087.0,17253.0,15865.0,7771.0,8931.0,5137.0,1818.0,1224.0,809.0,775.0,503.0,131.0,39.0,18.0,23.0,2.0
2013-04-26,12.0,61243.0,60489.0,59661.0,45017.0,42675.0,47423.0,37656.0,26135.0,25613.0,17147.0,16595.0,10322.0,9359.0,6054.0,1507.0,941.0,1281.0,682.0,284.0,48.0,33.0,4.0,2.0,0.0
2013-04-29,3.0,87741.0,73717.0,61147.0,45451.0,44708.0,32192.0,27280.0,19045.0,12844.0,12268.0,11093.0,7454.0,5494.0,3771.0,653.0,419.0,707.0,295.0,45.0,70.0,19.0,23.0,6.0,0.0
2013-04-30,232.0,119538.0,102795.0,113247.0,76532.0,117651.0,86751.0,82327.0,51354.0,29692.0,26535.0,19592.0,10291.0,6985.0,7135.0,854.0,621.0,349.0,517.0,169.0,187.0,216.0,391.0,103.0,92.0
2013-05-01,361.0,88711.0,75787.0,110115.0,85556.0,88450.0,57606.0,67971.0,44699.0,32088.0,25295.0,25026.0,19175.0,13717.0,11948.0,4043.0,1666.0,1772.0,1242.0,267.0,97.0,137.0,22.0,3.0,0.0
2013-05-02,13.0,72718.0,74266.0,79203.0,70321.0,84249.0,48721.0,48121.0,32098.0,44439.0,22190.0,26568.0,25453.0,26838.0,17341.0,3607.0,1315.0,937.0,665.0,52.0,53.0,23.0,2.0,1.0,0.0
2013-05-03,225.0,144320.0,144744.0,152778.0,137784.0,139107.0,107104.0,111224.0,74633.0,90667.0,59527.0,56203.0,38128.0,59619.0,33471.0,13187.0,5538.0,4022.0,2129.0,879.0,290.0,499.0,64.0,10.0,4.0
2013-05-06,32.0,86786.0,86846.0,92192.0,64190.0,62931.0,56250.0,52292.0,28032.0,23838.0,16085.0,12966.0,10763.0,8273.0,7204.0,1407.0,448.0,364.0,345.0,32.0,34.0,28.0,2.0,2.0,2.0
2013-05-07,157.0,87471.0,86712.0,85922.0,87792.0,70334.0,82561.0,66943.0,37673.0,36593.0,27996.0,20689.0,12859.0,7361.0,6461.0,1384.0,1490.0,827.0,725.0,159.0,161.0,220.0,184.0,45.0,16.0
2013-05-08,54.0,105522.0,83538.0,68631.0,70713.0,80260.0,96796.0,57616.0,41050.0,48545.0,42847.0,21954.0,13508.0,10620.0,7530.0,1589.0,609.0,341.0,404.0,33.0,66.0,15.0,0.0,10.0,0.0
2013-05-09,125.0,142775.0,150317.0,113753.0,91106.0,103528.0,127888.0,94159.0,64700.0,50650.0,54399.0,30517.0,21177.0,16527.0,12116.0,2797.0,1179.0,1272.0,522.0,179.0,163.0,286.0,4.0,11.0,0.0
2013-05-10,1016.0,212051.0,260013.0,272404.0,200201.0,187439.0,159524.0,172875.0,130746.0,131449.0,105857.0,63791.0,59200.0,40786.0,29354.0,10153.0,4538.0,3844.0,3137.0,1163.0,1008.0,1196.0,229.0,125.0,84.0
2013-05-13,403.0,188409.0,166276.0,237992.0,138399.0,139870.0,126886.0,153997.0,81308.0,55391.0,69101.0,40041.0,36610.0,22614.0,25934.0,3493.0,3541.0,1832.0,1638.0,433.0,388.0,282.0,342.0,117.0,36.0
2013-05-14,89.0,179602.0,191962.0,210891.0,164082.0,154284.0,130037.0,123205.0,88052.0,69839.0,62733.0,39332.0,34098.0,20459.0,20369.0,2496.0,1480.0,2027.0,1078.0,369.0,277.0,276.0,210.0,10.0,2.0
2013-05-15,527.0,187319.0,219671.0,203738.0,140754.0,127455.0,124436.0,137181.0,73274.0,77794.0,47827.0,36810.0,40496.0,40026.0,22716.0,4140.0,2259.0,1925.0,1900.0,425.0,380.0,279.0,143.0,58.0,46.0
2013-05-16,129.0,159648.0,163122.0,197784.0,145277.0,160328.0,174934.0,136462.0,84271.0,64035.0,69464.0,44688.0,28074.0,21449.0,16087.0,4414.0,2323.0,1099.0,993.0,242.0,227.0,146.0,0.0,6.0,0.0
2013-05-17,86.0,133644.0,186220.0,142031.0,116347.0,116218.0,116357.0,105781.0,61291.0,54376.0,54073.0,32272.0,26680.0,19555.0,13783.0,2067.0,1381.0,629.0,537.0,118.0,126.0,68.0,14.0,37.0,16.0
2013-05-20,15.0,112413.0,147284.0,135366.0,97214.0,95933.0,80022.0,80825.0,46345.0,33453.0,28986.0,17498.0,15497.0,9319.0,7258.0,1025.0,452.0,390.0,184.0,86.0,35.0,18.0,1.0,0.0,0.0
2013-05-21,408.0,113232.0,147945.0,134227.0,131263.0,132766.0,98091.0,71454.0,58641.0,49084.0,39371.0,29953.0,22443.0,23009.0,13731.0,1242.0,1257.0,890.0,795.0,549.0,403.0,490.0,478.0,74.0,83.0
2013-05-22,326.0,322353.0,375516.0,394464.0,403740.0,333147.0,283300.0,301208.0,241561.0,137713.0,122737.0,89873.0,61190.0,40520.0,33820.0,5948.0,3456.0,1948.0,1971.0,404.0,515.0,371.0,127.0,37.0,22.0
2013-05-23,91.0,212133.0,226977.0,251120.0,199425.0,237367.0,214121.0,195811.0,122501.0,96792.0,79143.0,60844.0,43031.0,40949.0,22542.0,3950.0,2022.0,1677.0,1276.0,192.0,187.0,96.0,173.0,5.0,6.0
2013-05-24,9.0,107532.0,112349.0,153987.0,100167.0,92523.0,114576.0,121624.0,56256.0,42470.0,33406.0,39671.0,23540.0,14399.0,10262.0,2322.0,1024.0,579.0,488.0,49.0,10.0,12.0,6.0,0.0,0.0
2013-05-28,735.0,340427.0,340382.0,329553.0,273187.0,270221.0,255211.0,255874.0,168382.0,138813.0,116001.0,94396.0,70513.0,60025.0,43091.0,13539.0,5261.0,5107.0,3971.0,1472.0,791.0,741.0,246.0,114.0,172.0
2013-05-29,198.0,369451.0,333027.0,366246.0,241892.0,269507.0,247734.0,224133.0,125866.0,129647.0,85494.0,69809.0,67537.0,52845.0,35351.0,6972.0,3708.0,2543.0,2804.0,576.0,457.0,283.0,22.0,56.0,101.0
2013-05-30,101.0,183412.0,191643.0,199636.0,189201.0,146656.0,153125.0,124408.0,112881.0,68370.0,60169.0,38298.0,29145.0,32332.0,20551.0,3897.0,2530.0,1870.0,2102.0,404.0,353.0,277.0,103.0,50.0,61.0
2013-05-31,261.0,235905.0,237921.0,272331.0,205541.0,221263.0,219991.0,211868.0,143951.0,118465.0,83569.0,62146.0,51813.0,47303.0,35887.0,8062.0,4658.0,5180.0,3668.0,735.0,447.0,561.0,158.0,82.0,88.0
2013-06-03,97.0,230811.0,226255.0,265426.0,203106.0,210938.0,185987.0,179798.0,131464.0,96797.0,68724.0,53236.0,40509.0,33298.0,23930.0,7120.0,2530.0,3401.0,2490.0,793.0,299.0,298.0,169.0,39.0,0.0
